"DateTime","Final price","Historical Low"
"2025-07-31 19:05:02",69.99,69.99
"2025-10-28 15:00:02",0,
"2025-10-28 19:25:02",69.99,69.99
"2025-11-20 18:01:10",59.49,59.49
"2025-12-04 18:01:12",69.99,59.49
"2025-12-18 18:10:34",48.99,48.99
"2026-01-12 18:22:32",69.99,48.99
"2026-02-11 18:11:43",45.49,45.49
"2026-02-25 18:12:37",69.99,45.49
"2026-03-20 02:00:02",41.99,41.99
"2026-03-26 18:10:14",69.99,41.99
"2026-04-23 17:14:43",41.99,41.99
"2026-05-07 17:14:22",69.99,41.99
"2026-05-10 15:57:46",69.99,41.99
"2026-05-10 15:57:46",,41.99
